rook-ceph                       19m         Normal    Scheduled                          pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Successfully assigned rook-ceph/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z to k8s-prod-worker-1
default                         22m         Warning   FailedKillPod                      pod/migrate-lidarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "c87a8530-3def-4447-a203-c8b7c990925f" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         22m         Warning   FailedKillPod                      pod/migrate-sonarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "65656e24-c250-4264-a297-b2fe913beee8" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
rook-ceph                       21m         Warning   FailedKillPod                      pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-vsgx6             error killing pod: [failed to "KillContainer" for "csi-rbdplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "6f0c4835-4b6e-4230-947c-8e2a004d8e23" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         20m         Warning   FailedKillPod                      pod/prowlarr-57854f49bb-9j4s4                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "83b90d03-da57-4145-bb72-1bc2f598179e" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         20m         Warning   FailedKillPod                      pod/migrate-sonarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "6d3f7fd1-e844-4f2c-8dae-8686efb3f0c6" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         20m         Warning   FailedKillPod                      pod/migrate-prowlarr-config                                 error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "f7d2f481-e26b-4a37-8879-9c19732bda4f" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         20m         Warning   FailedKillPod                      pod/prowlarr-5f7d7cc456-blbvz                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "76c102e7-678a-4081-abb1-e7a46ede97da" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
rook-ceph                       19m         Normal    Killing                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-cblkt             Stopping container driver-registrar
rook-ceph                       19m         Normal    Killing                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-cblkt             Stopping container csi-rbdplugin
rook-ceph                       19m         Normal    Created                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Created container: driver-registrar
rook-ceph                       19m         Normal    Pulled                             pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Container image "registry.k8s.io/sig-storage/csi-node-driver-registrar:v2.13.0" already present on machine
rook-ceph                       19m         Normal    Started                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Started container driver-registrar
rook-ceph                       19m         Normal    SuccessfulCreate                   daemonset/rook-ceph.rbd.csi.ceph.com-nodeplugin             Created pod: rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z
rook-ceph                       19m         Normal    Started                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Started container csi-rbdplugin
rook-ceph                       19m         Normal    Created                            pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Created container: csi-rbdplugin
rook-ceph                       19m         Normal    Pulled                             pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-x445z             Container image "quay.io/cephcsi/cephcsi:v3.15.0" already present on machine
default                         17m         Warning   FailedKillPod                      pod/overseerr-5c97b889ff-tkwfp                              error killing pod: [failed to "KillContainer" for "overseerr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "ac993414-5bac-47c8-a53c-e8d85b566f99" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
ceph-csi                        17m         Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-6ltrw                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "6e51cee3-cec2-44b7-9f7e-0a15f9bc5544" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         16m         Warning   FailedKillPod                      pod/prowlarr-5f7d7cc456-blbvz                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "76c102e7-678a-4081-abb1-e7a46ede97da" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         15m         Warning   FailedKillPod                      pod/sonarr-6855885475-46x66                                 error killing pod: [failed to "KillContainer" for "sonarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "ed0b2731-8486-4abe-af92-11ee078c083e" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
ceph-csi                        14m         Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-2ftvb                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "f12ebae9-53dd-45e0-a620-3924b36be7cc" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         13m         Warning   FailedKillPod                      pod/fix-prowlarr-config-xml                                 error killing pod: [failed to "KillContainer" for "fixer" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "9fdd5c39-f27d-4735-ae5c-6c578f45d57b" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         12m         Warning   FailedKillPod                      pod/prowlarr-57854f49bb-9j4s4                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "83b90d03-da57-4145-bb72-1bc2f598179e" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         11m         Warning   FailedKillPod                      pod/prowlarr-57854f49bb-jql8v                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "ae56c061-820e-4bc4-9ba0-d8b2f27d632a" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
ceph-csi                        9m31s       Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-6ltrw                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "6e51cee3-cec2-44b7-9f7e-0a15f9bc5544" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         9m17s       Warning   FailedKillPod                      pod/fix-prowlarr-config-xml                                 error killing pod: [failed to "KillContainer" for "fixer" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "9fdd5c39-f27d-4735-ae5c-6c578f45d57b" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         9m9s        Warning   FailedKillPod                      pod/lidarr-57c69c966-jc79n                                  error killing pod: [failed to "KillContainer" for "lidarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "5ef1ec05-19bf-42ee-9aa3-38e9bb481a65" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         8m49s       Warning   FailedKillPod                      pod/prowlarr-57854f49bb-9j4s4                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "83b90d03-da57-4145-bb72-1bc2f598179e" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         8m28s       Warning   FailedKillPod                      pod/migrate-overseerr-config                                error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "c8af812e-7043-4f66-9633-f13d1cc1c86b" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         8m10s       Warning   FailedKillPod                      pod/prowlarr-5f7d7cc456-blbvz                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "76c102e7-678a-4081-abb1-e7a46ede97da" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         7m4s        Warning   FailedKillPod                      pod/prowlarr-57854f49bb-jql8v                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "ae56c061-820e-4bc4-9ba0-d8b2f27d632a" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         6m17s       Warning   FailedKillPod                      pod/migrate-lidarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "c87a8530-3def-4447-a203-c8b7c990925f" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         6m17s       Warning   FailedKillPod                      pod/migrate-sonarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "65656e24-c250-4264-a297-b2fe913beee8" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
ceph-csi                        5m55s       Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-pd92t                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "a27847cd-8894-4ee8-b7c5-22bbbbd94c15" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
default                         5m39s       Warning   FailedKillPod                      pod/overseerr-5c97b889ff-tkwfp                              error killing pod: [failed to "KillContainer" for "overseerr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "ac993414-5bac-47c8-a53c-e8d85b566f99" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
ceph-csi                        5m28s       Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-6ltrw                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "6e51cee3-cec2-44b7-9f7e-0a15f9bc5544" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         5m14s       Warning   FailedKillPod                      pod/fix-prowlarr-config-xml                                 error killing pod: [failed to "KillContainer" for "fixer" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "9fdd5c39-f27d-4735-ae5c-6c578f45d57b" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL"]
rook-ceph                       4m49s       Warning   FailedKillPod                      pod/rook-ceph.rbd.csi.ceph.com-nodeplugin-vsgx6             error killing pod: [failed to "KillContainer" for "csi-rbdplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "6f0c4835-4b6e-4230-947c-8e2a004d8e23" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         4m25s       Warning   FailedKillPod                      pod/migrate-lidarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "c5dd23b0-2409-47ce-8c1f-f19faf04ea0d" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         4m25s       Warning   FailedKillPod                      pod/migrate-overseerr-config                                error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "c8af812e-7043-4f66-9633-f13d1cc1c86b" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         4m25s       Warning   FailedKillPod                      pod/migrate-sonarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "6d3f7fd1-e844-4f2c-8dae-8686efb3f0c6" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         4m9s        Warning   FailedKillPod                      pod/migrate-prowlarr-config                                 error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "f7d2f481-e26b-4a37-8879-9c19732bda4f" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         3m12s       Warning   FailedKillPod                      pod/sonarr-6855885475-46x66                                 error killing pod: [failed to "KillContainer" for "sonarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "ed0b2731-8486-4abe-af92-11ee078c083e" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         3m2s        Warning   FailedKillPod                      pod/prowlarr-57854f49bb-jql8v                               error killing pod: [failed to "KillContainer" for "prowlarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = stream terminated by RST_STREAM with error code: CANCEL", failed to "KillPodSandbox" for "ae56c061-820e-4bc4-9ba0-d8b2f27d632a" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         2m14s       Warning   FailedKillPod                      pod/migrate-lidarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "c87a8530-3def-4447-a203-c8b7c990925f" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         2m14s       Warning   FailedKillPod                      pod/migrate-sonarr-config                                   error killing pod: [failed to "KillContainer" for "copier" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "65656e24-c250-4264-a297-b2fe913beee8" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
ceph-csi                        112s        Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-2ftvb                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "f12ebae9-53dd-45e0-a620-3924b36be7cc" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
ceph-csi                        112s        Warning   FailedKillPod                      pod/ceph-csi-cephfs-nodeplugin-pd92t                        error killing pod: [failed to "KillContainer" for "csi-cephfsplugin" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "a27847cd-8894-4ee8-b7c5-22bbbbd94c15" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         96s         Warning   FailedKillPod                      pod/overseerr-5c97b889ff-tkwfp                              error killing pod: [failed to "KillContainer" for "overseerr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "ac993414-5bac-47c8-a53c-e8d85b566f99" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         63s         Warning   FailedKillPod                      pod/overseerr-6df8c87d6d-q67wj                              error killing pod: [failed to "KillContainer" for "overseerr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "1dcd90c8-4243-4383-98a0-40f3f268d978" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         63s         Warning   FailedKillPod                      pod/lidarr-57c69c966-jc79n                                  error killing pod: [failed to "KillContainer" for "lidarr" with KillContainerError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded", failed to "KillPodSandbox" for "5ef1ec05-19bf-42ee-9aa3-38e9bb481a65" with KillPodSandboxError: "rpc error: code = DeadlineExceeded desc = context deadline exceeded"]
default                         48s         Warning   VolumeFailedDelete                 persistentvolume/pvc-d5ff4d37-c34c-42fe-89a3-a7f2cc4d530a   rpc error: code = Internal desc = rbd: ret=-110, Connection timed out
default                         48s         Warning   VolumeFailedDelete                 persistentvolume/pvc-e2b11275-c669-40ea-b0e4-565dfa3c0d7c   rpc error: code = Internal desc = rados: ret=-110, Connection timed out
default                         47s         Warning   VolumeFailedDelete                 persistentvolume/pvc-81813679-ee8a-4cf9-981c-08a4937a6c52   rpc error: code = Internal desc = failed to delete snapshot "rook_prod/csi-vol-172bea5e-1966-4d05-83a0-ebc3a4962e5b-temp@csi-vol-172bea5e-1966-4d05-83a0-ebc3a4962e5b": rbd: ret=-110, Connection timed out
default                         47s         Warning   VolumeFailedDelete                 persistentvolume/pvc-20dbc6e8-cfeb-4428-84a8-e14c7abed63b   rpc error: code = Internal desc = rbd: ret=-110, Connection timed out
